wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
4.38,0.0,245685.2832,85268.01941,129795.665,7.0,0.9998518392091162,0.017213356155834685,-0.25881904510252063,-0.9659258262890683,76793.39126833333,99091.33017696044
4.94,0.0,243098.5973,69359.51545,131065.5755,7.0,0.9998518392091162,0.017213356155834685,-1.8369701987210297e-16,-1.0,73922.60470833334,98283.82026157623
5.55,0.0,241985.9952,61440.86135,125360.6535,7.0,0.9998518392091162,0.017213356155834685,0.2588190451025203,-0.9659258262890684,71466.67667500001,97367.94091722387
5.91,0.0,238362.0286,70683.08923,115761.2703,6.0,0.9998518392091162,0.017213356155834685,0.5000000000000001,-0.8660254037844386,70803.04968833334,95010.31152752793
6.06,0.0,225228.9648,61962.10215,113161.9346,7.0,0.9998518392091162,0.017213356155834685,0.7071067811865474,-0.7071067811865477,66727.67692499999,90174.84683549164
6.32,0.0,207655.199,56827.15046,108710.8648,6.0,0.9998518392091162,0.017213356155834685,0.8660254037844384,-0.5000000000000004,62200.92237666666,83611.39926540003
6.79,0.0,213530.4627,57694.77557,97825.8353,6.0,0.9998518392091162,0.017213356155834685,0.9659258262890681,-0.25881904510252157,61510.64392833334,84607.90017997885
7.18,0.0,194513.1024,53983.01733,93219.75711,7.0,0.9994074007397048,0.03442161162274574,1.0,0.0,56955.00947333333,77428.93226291942
7.42,0.0,192147.2175,63472.87931,97269.39123,8.0,0.9994074007397048,0.03442161162274574,0.9659258262890683,0.25881904510252074,58817.48467333333,77011.31757140443
7.72,0.0,190485.6254,54836.41353,94940.69651,9.0,0.9994074007397048,0.03442161162274574,0.8660254037844387,0.49999999999999994,56713.24257333333,76167.17196820967
7.9,0.0,188852.4406,56129.69449,94217.53187,9.0,0.9994074007397048,0.03442161162274574,0.7071067811865476,0.7071067811865476,56536.09449333333,75517.87933442919
7.66,0.0,194149.9364,55015.98318,100744.8893,9.0,0.9994074007397048,0.03442161162274574,0.5000000000000001,0.8660254037844386,58321.24481333333,78054.19077752376
7.16,0.0,221698.3704,64324.10606,121247.551,9.0,0.9994074007397048,0.03442161162274574,0.25881904510252074,0.9659258262890683,67881.03124333335,89823.9616118623
6.76,0.0,243047.2818,77918.87247,132715.9218,9.0,0.9994074007397048,0.03442161162274574,6.123233995736766e-17,1.0,75616.30601166667,98437.68942248286
6.86,57.08,265697.1408,68291.34123,138435.6155,8.0,0.9994074007397048,0.03442161162274574,-0.25881904510252063,0.9659258262890683,78749.33958833334,106971.35131496219
7.29,202.07,275416.1493,70950.23105,124348.5807,8.0,0.9994074007397048,0.03442161162274574,-0.4999999999999998,0.8660254037844387,78488.720175,108984.15103542806
7.69,353.8,278541.018,75667.27949,141525.6553,8.0,0.9994074007397048,0.03442161162274574,-0.7071067811865475,0.7071067811865476,82683.90713166667,111642.73492549
8.1,466.25,272469.7243,78512.60422,134717.1881,8.0,0.9994074007397048,0.03442161162274574,-0.8660254037844387,0.49999999999999994,81030.31110333333,108772.65287263133
8.2,499.48,267246.677,78163.73791,138275.4077,7.0,0.9994074007397048,0.03442161162274574,-0.9659258262890682,0.258819045102521,80700.08376833332,107308.59531409497
8.09,500.2,272442.7444,76258.91089,135095.0615,7.0,0.9994074007397048,0.03442161162274574,-1.0,1.2246467991473532e-16,80718.66779833334,108810.27197437144
7.92,445.08,275829.331,70128.61834,127604.1472,7.0,0.9994074007397048,0.03442161162274574,-0.9659258262890683,-0.2588190451025208,79003.68275666666,109392.29242141408
8.06,326.95,276734.8392,87038.37998,149997.5023,7.0,0.9994074007397048,0.03442161162274574,-0.8660254037844388,-0.4999999999999997,85685.45524666666,111897.47546582652
8.24,176.27,282250.4791,90437.01549,132875.8208,6.0,0.9994074007397048,0.03442161162274574,-0.7071067811865479,-0.7071067811865471,84292.30423166667,112132.99811839435
8.26,36.2,287011.762,91354.51081,140462.6778,6.0,0.9994074007397048,0.03442161162274574,-0.5000000000000004,-0.8660254037844385,86479.90176833334,114523.81672117792
8.41,0.0,283484.1777,97286.76049,147290.8177,6.0,0.9994074007397048,0.03442161162274574,-0.25881904510252063,-0.9659258262890683,88012.69431500002,114057.1538263451
8.69,0.0,279454.8968,75493.63713,137546.3849,5.0,0.9994074007397048,0.03442161162274574,-1.8369701987210297e-16,-1.0,82084.76813833333,111611.72136495891
8.62,0.0,277066.0986,93412.25271,139193.6244,5.0,0.9994074007397048,0.03442161162274574,0.2588190451025203,-0.9659258262890684,84947.599285,110968.25616092641
8.35,0.0,271585.0201,73616.4566,149320.1417,5.0,0.9994074007397048,0.03442161162274574,0.5000000000000001,-0.8660254037844386,82422.49473333334,110193.92434130795
7.97,0.0,260295.6097,85344.92546,124751.3035,5.0,0.9994074007397048,0.03442161162274574,0.7071067811865474,-0.7071067811865477,78400.80144333333,103653.59090991091
7.5,0.0,248503.481,78961.35012,120769.544,5.0,0.9994074007397048,0.03442161162274574,0.8660254037844384,-0.5000000000000004,74707.81251999999,99082.40430264872
7.61,0.0,235308.6404,82289.25318,115112.2686,5.0,0.9994074007397048,0.03442161162274574,0.9659258262890681,-0.25881904510252157,72120.46203000001,94004.62290807327
7.68,0.0,233703.3045,79555.04888,114189.3625,5.0,0.998666816288476,0.051619667223253764,1.0,0.0,71243.39931333333,93307.79094410426
